,orderID,namaPesanan,recommendationShown,recommendationAccepted
2701,lLvtBv6caNWc6XOOAMDw,"['cireng isi', 'teh']",True,False
2702,lMj7yhdFmycRLSJORn31,"['air putih', 'teh', 'risol mayo']",True,False
2703,lOsJTPoH9SGjDLEB8ukV,"['mie', 'float']",True,False
2704,lPsdYdPk3N4Ujjyb15Iw,"['kopi', 'air putih']",True,False
2705,lQ1LG6xjmzmVSkVYIzEZ,['gorengan'],True,True
2706,lQbL3y2b0GkuLv3IXkWb,['cireng isi'],False,False
2707,lS0E7CpKb0pnNcl5etm7,"['teh', 'kopi', 'pisang coklat keju']",True,False
2708,lSlqwubexIw0Uf97eZDt,"['gorengan', 'risol mayo', 'es krim', 'teh', 'kopi', 'kopi']",False,False
2709,lTqzMeE57xtAX37AwAGl,"['nasi goreng', 'teh', 'gorengan']",True,False
2710,lW4EU9S33rvdChKvRTa3,['risol mayo'],True,False
2711,lXoACskkHsf8kIB3VZAk,['teh'],True,False
2712,lY0NteWmcDVA8cDV8VMd,"['gorengan', 'cireng isi']",True,False
2713,lYXEvEZldbuiN3dbemU5,"['penyetan', 'kopi']",True,False
2714,lZoaCPY9ixRTGbVxgSl1,"['sayur harian', 'air putih']",True,False
2715,laTjAV9B3nYhRe3BEwEz,['risol mayo'],False,False
2716,lbEh12MYvZFB8sGbhlak,"['mie', 'risol mayo', 'cireng isi', 'teh', 'kopi']",True,True
2717,lbzymEj1RpEPqYDfXgFq,"['cireng isi', 'risol mayo']",True,False
2718,leT4gDtvO3Kw8HcqwC5c,['cireng isi'],True,False
2719,lg0Tghacl3ZEhOubaQxJ,"['penyetan', 'risol mayo']",True,False
2720,lh9owZclbnBFjd71kngh,['float'],False,False
2721,ljxo9tiVlQCSjzVVzmSy,"['gorengan', 'gorengan', 'cireng isi']",True,False
2722,lk4L4ENe7we7aHfh7XHR,['es krim'],False,False
2723,lq8QeMNgjOaUdRCMnSTv,"['kopi', 'teh', 'penyetan', 'pisang coklat keju']",False,False
2724,lsyZEdRgmgNn2lCLIroI,['air putih'],True,False
2725,ltOHhRCLWbvWLeYkHUo2,"['mie', 'teh']",True,True
2726,ltfFrRj7878lPzUvIYea,['teh'],True,False
2727,lupJ9aP12teW5eKArBE1,['risol mayo'],False,False
2728,lyMIvC2FOSiJTN1yItXG,['teh'],True,False
2729,lyfafonpwNu5YpfrzVWp,"['risol mayo', 'gorengan']",True,False
2730,m04vIRYkxmNcpr6P8A2H,"['gorengan', 'pisang coklat keju']",True,False
2731,m2pnAGhHuVifoQjBzZUW,['risol mayo'],False,True
2732,m2yBlTOztK8m2tEK1ClA,['risol mayo'],False,True
2733,m4HNIsEffqdO53fZtAPt,['kopi'],True,False
2734,m4rR571SpXpuMsOuczt5,"['kopi', 'cireng isi']",True,False
2735,m7RPcbYCpIseWHO4tgi8,"['teh', 'risol mayo', 'tahu krispy']",False,False
2736,m7wHWkaVgGeEyk08XXHO,"['mie', 'penyetan', 'es jeruk', 'kopi']",True,False
2737,m8B1bv7cJON9Hc4jXmnF,"['risol mayo', 'gorengan']",False,False
2738,mAovN569MBqbaIMqtCD5,['es krim'],True,False
2739,mBvIylGJanEgCxDbwgfW,['sayur harian'],False,False
2740,mCmCxhpkZXiiYgDGLwlX,"['penyetan', 'penyetan', 'kopi', 'kopi', 'tahu krispy', 'sosis goreng']",True,False
2741,mFeH0Tb9Apprdyi8FqM9,"['penyetan', 'es jeruk', 'teh']",True,False
2742,mH0vmBy7ihsE832SpE0u,"['kopi', 'gorengan']",True,False
2743,mHZmbILq5rXsJbfLvExl,['kopi'],True,False
2744,mHsAee5AH6jC1mvBb1qw,"['penyetan', 'teh']",False,False
2745,mIazDxJJYvYegftl803Z,"['es jeruk', 'tahu krispy']",False,False
2746,mKy8GHSw581jAr7tUfTr,['risol mayo'],False,False
2747,mMJfMPWyL8H7b464jTsf,"['teh', 'sayur harian']",True,True
2748,mMNbO6CPfSAsJs8kRvj8,"['penyetan', 'teh']",False,False
2749,mOtwQ1b9RvBM0hZ6yCjJ,"['penyetan', 'kopi']",True,False
2750,mPrGBZgpxN3ivj86wy95,['cireng isi'],True,False
2751,mQ6BEjxw6Fue2KXKV89K,"['risol mayo', 'gorengan']",True,False
2752,mQVYAuL74QeSgrp0tvrb,['mie'],True,False
2753,mQdhU7SUdHH7m1EQYlKX,"['penyetan', 'mie', 'gorengan']",True,False
2754,mRVfKVtxJvDN7swLBz9i,['kopi'],True,False
2755,mUWSLBKhAQSrhk51aEjj,['kopi'],False,False
2756,mWRe7OPy4hvM7xT6Lvwh,"['penyetan', 'mie', 'sayur harian']",False,False
2757,mYnBTL4r2DsTm1vJ0iQs,"['penyetan', 'kopi']",True,False
2758,mZ58UtC77pW4HrqEIkHv,['es krim'],True,True
2759,mZ9YVVMX0XUYTK1oOvv0,['cireng isi'],True,False
2760,mZpqyaynh4FlSM9AlFcM,"['sayur harian', 'cireng isi']",True,True
2761,ma4jSHbhT3BsdY14WaXc,"['penyetan', 'gorengan']",False,False
2762,mc43j7pO4my97REQ7QIJ,"['nasi goreng', 'kopi', 'cireng isi']",True,False
2763,mdZZpSdcUSMVrActLCdT,"['mie', 'mie', 'gorengan']",False,False
2764,mdskS2CTXJujvrdxWrI8,"['cireng isi', 'risol mayo', 'float']",True,True
2765,mf4WlK4PmAA25X5p9Ops,"['sayur harian', 'cireng isi']",True,False
2766,mkgq07yicUWXmVpeIGxO,"['float', 'tahu krispy', 'sosis goreng', 'risol mayo', 'pisang coklat keju']",True,False
2767,mlXoA42gqcwGM1JHe9wZ,"['mie', 'nasi putih', 'kopi']",True,False
2768,mlqtVxG5e8wTzdPwN18U,"['mie', 'teh']",True,False
2769,mmk335izYitGtmiDBzJj,['teh'],True,False
2770,mnhjv5SZVKN7CEftlSSJ,['air putih'],False,False
2771,mnrPIDyDsbpt5Ad5HtU7,"['penyetan', 'gorengan']",True,False
2772,moYwVuoxnB2HBoYwb07h,"['mie', 'air putih', 'penyetan', 'teh', 'gorengan', 'risol mayo']",False,False
2773,mpv6unHsPdNSjNWhQExt,"['teh', 'gorengan', 'gorengan']",False,False
2774,mqT2I4ajoBJcW1IYRwaz,"['mie', 'gorengan']",False,True
2775,mqgv9sgwx8Ue1OwM0Rji,"['penyetan', 'penyetan']",False,False
2776,mqyJf5AO3a7PJRAHrFm3,"['nasi goreng', 'float', 'teh', 'float']",True,False
2777,mrMS6IDuUMExnc0p00VU,"['kopi', 'mie']",True,False
2778,msGNvbeqputIIURm7uXK,"['penyetan', 'teh']",True,False
2779,msQTxhUa0GKL1nPaj0wp,"['nasi goreng', 'teh', 'cireng isi']",False,False
2780,mtCp6XIezlVuRJUOqctq,"['kopi', 'risol mayo', 'gorengan', 'cireng isi']",True,False
2781,mtP8fsQPeJ1XmRGJu1Wt,"['kopi', 'gorengan', 'risol mayo', 'pisang coklat keju']",True,False
2782,mtcy8atukmv3o0l3pLJ1,['air putih'],False,False
2783,mtmOv8YH9CBYsTvzzXDv,['penyetan'],False,False
2784,mtsUU9zNb2M7nNjP1PnN,['kopi'],True,False
2785,mu0DCFB5Q8mkIn0rX4LW,['risol mayo'],True,False
2786,muiCt2M3t8f3So9c21Ee,"['penyetan', 'teh', 'gorengan']",True,False
2787,mv70xbCP38Y89bsb0wkC,"['penyetan', 'sayur harian', 'teh', 'penyetan']",True,False
2788,mwfhXygsWPa5LthOxHOf,"['mie', 'nasi putih']",True,False
2789,mx75laNWVPmbU2Gsj4GA,"['kopi', 'gorengan', 'pisang coklat keju', 'teh']",False,False
2790,mxDB2zFgmoHrZoecnBlr,"['risol mayo', 'kopi']",True,False
2791,mxtRb4aMZ1XLtBU4R55g,"['kopi', 'mie', 'kopi']",False,False
2792,mzI3ZmUvOLAvxfiDkfif,['sayur harian'],True,True
2793,mzlmo2VVGYTpjJFMo6gd,['mie'],True,False
2794,n1BMdZ9sDfv1TWsYzz7H,"['cireng isi', 'risol mayo']",True,False
2795,n5Ma702boULJDVKX9Qsb,['es jeruk'],True,False
2796,n5wuIQZzhwkPOkn4hGPw,['risol mayo'],True,False
2797,n76ZjRA58LchTyyE1LBP,"['mie', 'cireng isi', 'teh']",False,True
2798,n7WP7YaVSwGNvT6BfB2I,['nasi goreng'],True,False
2799,n7WQ8fJMGBzQsK4SuOru,['es jeruk'],True,False
2800,n84h9K2mBWD0SUUKHB6P,"['mie', 'penyetan', 'risol mayo', 'kopi', 'teh', 'kopi']",True,False
2801,n9PK6fTiHJLb88cRoZRV,['teh'],True,False
2802,nB4XpTDvG2CzniNAa34D,['float'],False,False
2803,nBvVrdOsx2OTH6U2vhgv,"['pisang coklat keju', 'pisang coklat keju']",True,False
2804,nCaVliVFaMN4pptzvBke,"['risol mayo', 'gorengan']",False,False
2805,nEdM1liqYBASj590a5qh,['gorengan'],False,False
2806,nFE8hZOyOIMMABXrCIWa,['pisang coklat keju'],True,True
2807,nGcICZDz3TJ0fDof9J0L,['kopi'],True,False
2808,nHueBySTfBQcwMoII86A,"['risol mayo', 'float']",True,False
2809,nIaJM2Jg8376mpaUHr8m,['sayur harian'],True,False
2810,nJpymJah493wHW133xVk,['gorengan'],True,False
2811,nLA2GqnOxCcdixKuJvcP,['gorengan'],False,False
2812,nMh2TG5PSIyhRGMB3Lq7,"['risol mayo', 'risol mayo', 'pisang coklat keju', 'cireng isi']",True,False
2813,nOj7pgn5hdHSdYOJmFNn,['risol mayo'],True,False
2814,nQLTIqtYUzGBVsCSBDbK,"['gorengan', 'es jeruk']",False,False
2815,nQLYQNZJtNfv4JQgDrQP,"['penyetan', 'teh', 'gorengan']",False,False
2816,nQPQpTnKSwSBuYdXnesI,['cireng isi'],True,False
2817,nRBnwEbISxaiQjUASsp4,"['float', 'es krim']",True,False
2818,nRxKeGSlxgCEfWdDCzQl,"['penyetan', 'teh', 'risol mayo']",True,False
2819,nT8JDFOYPpXdabPaZLZT,"['tahu krispy', 'sosis goreng', 'teh']",False,False
2820,nToMVA9tEpY9Pi1CqkmY,"['risol mayo', 'cireng isi']",True,True
2821,nTofNAfl5xWP17io2YeJ,"['mie', 'nasi putih', 'teh']",False,False
2822,nTwvKgrOgVm0UkzO1ACx,"['penyetan', 'mie']",True,True
2823,nVaTtUni3ApbgbQgb8vy,"['mie', 'nasi putih', 'gorengan']",True,True
2824,nYCMw2r8cjkzJpe729PV,['es jeruk'],True,False
2825,naI4Mxa9FxDkTYDuph2Y,"['risol mayo', 'cireng isi', 'french fries']",False,False
2826,nb5VuzQ3dRElr16dhxrj,"['mie', 'telur']",True,False
2827,nbJdmvjN9OEbZgVums0K,['risol mayo'],True,False
2828,nboJM7zkGZHiv06WQ0XK,"['kopi', 'kopi']",True,False
2829,ndzPHntwYpX5Py3v32Il,"['french fries', 'es krim']",False,False
2830,neCH72hCaN8Fd1UTEZNH,['teh'],True,False
2831,nfWulBhfrRTpmt5Vs0en,"['mie', 'teh']",True,False
2832,ngBhWhagClrKdOoZTRFP,"['teh', 'gorengan']",False,True
2833,nhaT3sdXv1wWIv3t17mU,['float'],False,False
2834,nj9rwsdEzb0gvHZbM3Bo,"['risol mayo', 'gorengan']",True,False
2835,njXGR6A74F25a5EHsQYx,"['risol mayo', 'teh']",True,False
2836,njiXEmdegi4VIzrVzesz,"['risol mayo', 'french fries']",True,False
2837,nllasVfj8v0USENnriXm,"['mie', 'es batu']",True,False
2838,nmHLsucgLAedPO8O9D6O,"['es jeruk', 'penyetan']",True,False
2839,np5X13jzbqhH5zt6esdT,['kopi'],False,True
2840,nqWEjG8zReSpXRsLSwI7,"['kopi', 'gorengan']",True,False
2841,nrPF1l9wGM334c76zfsw,"['penyetan', 'float']",True,False
2842,nrfuPpqtk7nILx6Gmr7F,"['risol mayo', 'teh']",True,False
2843,nsq2faCAtYVANPW27tjq,"['penyetan', 'gorengan', 'gorengan']",True,False
2844,nsqUq4uTGBDzNJz4Enzb,"['cireng isi', 'teh']",True,False
2845,ntjq98moAyQJzhkQ2sE8,"['es jeruk', 'penyetan', 'gorengan']",True,False
2846,nuIxTQ256JElloVzVGpS,"['kopi', 'teh', 'kopi']",False,False
2847,nuOLSmoHahM4cbQ40Wx5,"['sosis goreng', 'french fries', 'kopi', 'penyetan', 'teh', 'cireng isi', 'gorengan', 'penyetan', 'es jeruk']",True,False
2848,nuT0eNLcIJ3U1w9udHrJ,"['nasi goreng', 'cireng isi']",False,False
2849,nuf1R8Nl5dajdNtdgdND,['risol mayo'],True,False
2850,nwDMNk5jWXW1YI2nU05r,['kopi'],True,False
2851,nwlWde94EhQzlETArKmT,"['es jeruk', 'kopi']",True,False
2852,ny3kYww9owLQh4jCfBfU,['es krim'],True,True
2853,o0UHD1K7X6JyoCDSL3N5,['kopi'],True,False
2854,o2ZBv5yRPExL3K4g98Re,['pisang coklat keju'],False,False
2855,o4WN07bzVT6D4GOinOXV,['risol mayo'],True,False
2856,o5qchjWlXt35PmkflgrD,['kopi'],True,False
2857,o5vxwVeq0dpnKlqpusep,"['cireng isi', 'pisang coklat keju']",True,False
2858,o6qze4dJNtxgipfuRAiE,"['es jeruk', 'french fries']",False,False
2859,o8g4OrnRqYelMZ5qCRLh,['kopi'],True,False
2860,o9Sap8TNQvaORlR7ULi5,"['kopi', 'penyetan', 'teh']",True,False
2861,o9THBmdGlkKX6Uc3RYm7,"['es jeruk', 'risol mayo']",True,False
2862,oD2SKRtYMMCqt2eOhqva,['kopi'],True,False
2863,oFv3dhrSwIC6fxSLCqnv,['risol mayo'],True,False
2864,oHZ0sCWAwG8taU0n2C4h,"['teh', 'sosis goreng', 'tahu krispy']",True,False
2865,oIOCRvJOtFSCGIDdZljf,"['sayur harian', 'teh', 'gorengan']",True,False
2866,oIhvY4p5GGJS2XGFBUwU,"['cireng isi', 'risol mayo']",True,False
2867,oImkijmMKd6Om7XalZVl,"['sayur harian', 'es jeruk', 'risol mayo']",True,False
2868,oJlKL64tbgS3vfZ7R8ho,['gorengan'],True,False
2869,oLBVHwODDShgXPXP6YPq,"['penyetan', 'teh']",True,False
2870,oLxDpsOhvRSYKpWFX39v,"['es jeruk', 'cireng isi', 'risol mayo', 'gorengan']",True,False
2871,oMh8tmQecrDa1dEFvcI6,['gorengan'],True,False
2872,oNW7dQpzR3OW2Lxyr13t,['float'],False,False
2873,oODm7mTAt2SVRA6vx2uQ,"['penyetan', 'es jeruk', 'float']",True,False
2874,oPUYwKpVfhkzKdOhXupa,"['nasi goreng', 'teh', 'risol mayo']",True,True
2875,oPuvxgQ1z1HrTpBNpI9o,"['mie', 'nasi putih', 'float', 'gorengan', 'cireng isi', 'mie']",True,False
2876,oQRpKUIUyZUKpeAp8OT3,"['risol mayo', 'cireng isi']",True,False
2877,oTXxel2goKKN3XHjcjNY,"['nasi goreng', 'teh', 'telur', 'gorengan']",True,False
2878,oTn0sJAawfpbd3RFu58G,"['tahu krispy', 'gorengan', 'sosis goreng']",True,False
2879,oVcVpG38AK1yhsbY1MWQ,"['teh', 'sayur harian', 'nasi goreng']",False,False
2880,oWstyoJupiIoXwnTxeNr,['gorengan'],True,False
2881,oWv7mEerSisKV0WsqKyu,"['nasi putih', 'telur', 'nasi goreng', 'teh']",False,False
2882,oXWm7FHe4uQpL5LbkT4e,['float'],True,False
2883,oYXCeRytFYe0nSNTqWux,['french fries'],True,True
2884,obuX4ueOzyiHF6pnnoij,['penyetan'],True,False
2885,ogZbnmEtBm5Z2MUKHkrW,"['nasi goreng', 'es jeruk', 'kopi', 'gorengan']",True,False
2886,ogj7D3tOjBtsg4RGIh96,['air putih'],False,False
2887,oiKfzUptZLaGbOr1Wphu,['float'],True,False
2888,oiSlcBGJf6AosrgOywHp,"['risol mayo', 'teh', 'cireng isi', 'pisang coklat keju']",False,False
2889,okDSNEOvRgSZZVCkctoq,['teh'],True,True
2890,okHFJGV22Sv76pEclZh5,['mie'],False,False
2891,okbtmYZWzE728YWwqljh,"['cireng isi', 'gorengan']",False,False
2892,omXS9dfqbuX2YO04pOYC,['es krim'],True,False
2893,oml46rv0W1QdUnnfGtNt,"['nasi goreng', 'risol mayo', 'teh', 'mie']",False,False
2894,on2DCqbi2nLhCLuTV0yQ,"['penyetan', 'penyetan', 'air putih']",False,False
2895,onXJE4pQIiChiHde7d4n,"['kopi', 'risol mayo']",True,False
2896,oncGx1NJOUmgjKXmKOjW,"['cireng isi', 'float', 'kopi']",False,False
2897,onht35PzPEyposzQQDrI,"['penyetan', 'gorengan']",True,False
2898,op23TvQSrh7oAyCh6v7j,['teh'],False,False
2899,oqNRherzw7fuXjxyiDxE,['teh'],True,True
2900,oqSy1mILkQAU4GBuWqO2,"['nasi goreng', 'telur', 'air putih', 'float', 'cireng isi']",True,False
2901,oqyR65fIWxKouYnxnXDm,['kopi'],False,False
2902,ordrwUBT4K19g5v3FXKs,"['penyetan', 'tahu krispy', 'air putih']",True,False
2903,ormDu8t2MsRq3n0KDHwo,['teh'],False,False
2904,osqPMkwxHZ9X34mlYYfJ,"['mie', 'penyetan', 'air putih', 'gorengan']",True,False
2905,ouFyVtl0PERi17mdGp7m,['teh'],False,False
2906,ovqc9bNPM0nwK79ZVYXK,['es krim'],True,False
2907,owjZYNXM2HC4LaqIWrz7,['penyetan'],True,False
2908,owshmeXmuauqv0thWs5l,['gorengan'],True,False
2909,oxBE77DwrphVymIJZpT8,['gorengan'],True,False
2910,oxCiFX9SwjQ1eXpkBG2e,"['teh', 'gorengan']",True,False
2911,oxmiv0UmlFV2ETJfE96B,"['kopi', 'cireng isi', 'risol mayo']",False,True
2912,oxv41fPgzhGRJxfZZRdJ,"['risol mayo', 'cireng isi', 'sayur harian', 'kopi', 'sosis goreng']",True,False
2913,ozVSWeLyJXRfLjhDs04h,['mie'],False,False
2914,ozYNTM3TUqZ6qAqsFK0U,"['penyetan', 'kopi']",True,False
2915,p04c0IIgXb014j08ZGND,['risol mayo'],True,False
2916,p2Jon4cr8UEsDLXoho2S,"['sayur harian', 'es jeruk', 'gorengan']",True,False
2917,p3xA6It8P7opToLIfGYb,"['gorengan', 'cireng isi']",True,False
2918,p4ILhg35UaiCPSKqNtrW,['tahu krispy'],True,False
2919,p5cWPCfQlO8HfHLMqBvn,['float'],True,False
2920,p7SpBi7ceX4CGdlGUJk0,"['sayur harian', 'teh', 'risol mayo']",True,False
2921,p9BsaXHuINZpG7zXDFmy,"['gorengan', 'french fries', 'mie', 'air putih']",True,False
2922,p9REtns0fKS3ORH74BXF,['gorengan'],False,False
2923,p9uUxwr65R2qi6vF5m1v,['gorengan'],True,False
2924,pBiJAiXC4urrpSe6oQdK,['float'],True,False
2925,pCH8oQ2K4gs0KZbK2DX5,['air putih'],True,False
2926,pDgasL5LqdEh4DCKnVRH,"['kopi', 'penyetan', 'pisang coklat keju', 'gorengan']",True,False
2927,pDn16dsvx6ey4X35meUF,"['sayur harian', 'teh', 'tahu krispy', 'sosis goreng']",True,False
2928,pEk4r5DmUTL0kA5YRrWh,"['teh', 'kopi', 'air putih', 'kopi']",True,False
2929,pFpBamcPkOQxC9xIfpZc,['mie'],True,False
2930,pFwTVtpNn6QUftzgIiMw,['cireng isi'],True,False
2931,pHOt5AE0bYIxlAJGSuUL,"['penyetan', 'teh', 'kopi', 'kopi']",False,True
2932,pHSHdQNzpc5lg5ctucrf,"['telur', 'sayur harian']",True,False
2933,pI8CWW4m5EBpFm0L4R7D,['teh'],True,False
2934,pI9BD3flXKyG91nQwxbA,['pisang coklat keju'],False,False
2935,pJ6mLvwbZwwq9M7RgFnY,['sosis goreng'],True,True
2936,pNEQZ4wYK7GfEGkoxcIx,['sosis goreng'],False,False
2937,pNSE7Tff1b1aDDAAIQio,['kopi'],True,False
2938,pP3LPwDca2Ditt07UO59,"['risol mayo', 'cireng isi']",True,False
2939,pPgFOUCSRz76s83mAKxL,"['teh', 'es jeruk']",True,True
2940,pQdw8xNAddEgl8zA0YGi,['gorengan'],True,False
2941,pQgeIyQ75o7RriyP2kya,['gorengan'],False,True
2942,pS6CefUb1YPMufo9SHq9,['risol mayo'],True,False
2943,pTcGBWSaj9nLANdbcHCs,"['gorengan', 'risol mayo']",True,False
2944,pW4JPM9OM9dNdLnlWwtS,['sayur harian'],True,False
2945,pX9qDmtlxdEeRJpweDIE,"['penyetan', 'kopi']",True,False
2946,pZgA72u8FeuZ52MMHMcm,"['sayur harian', 'teh']",True,False
2947,pZtFinMbQDHneGME1R1d,['sayur harian'],False,False
2948,paHi6reWGMnHVNg1kSX0,"['mie', 'gorengan']",True,False
2949,pbeA4KluHeX5Oj6q0Rjj,"['pisang coklat keju', 'cireng isi', 'es jeruk']",False,False
2950,pcnzTuMpwbFGd9E5ncGW,"['penyetan', 'risol mayo']",True,False
2951,pdMcSEHdP4QWxKLnqpok,"['gorengan', 'risol mayo', 'float', 'pisang coklat keju', 'float']",False,False
2952,peuYWpm3LySlk1ugHXDk,['cireng isi'],True,False
2953,pfIVv1AViV9bsJpamCzK,"['mie', 'risol mayo', 'teh']",False,False
2954,phxaW4G5qAGsmbnad8f1,"['teh', 'tahu krispy']",True,False
2955,piiwCnkF3Dt0SbTldg4d,['kopi'],False,False
2956,pjChSpNFjlA57nPeTjS8,['float'],False,False
2957,pjaFb2nh88tFqHCrtnQV,"['penyetan', 'gorengan', 'teh']",True,False
2958,pkRVcf2rsxfiLYgALbuk,"['es jeruk', 'float']",True,False
2959,pnzCP8NTWwF4cSEJqvC3,"['risol mayo', 'kopi']",True,False
2960,po3iufpcG6HAFUOt0mrX,['risol mayo'],True,False
2961,pofrIkXNPz7ZwFTA6fvp,['cireng isi'],True,False
2962,pqS86AtbXEwktPJrdnYv,"['mie', 'es jeruk']",True,False
2963,ptc88zSFzZ0vh1KcNAVs,"['kopi', 'telur', 'nasi putih']",True,False
2964,pw400YQvP5PI7HX2Pg1R,['sayur harian'],True,False
2965,pxB3qGKWEZqm8D6UePcF,['teh'],True,True
2966,pxPf95bAvDFSjTnB1kbw,['es krim'],True,False
2967,pxns15iQqh94CUtlas7Z,"['penyetan', 'sayur harian', 'mie', 'risol mayo', 'teh']",False,False
2968,pyA5qRZmcCMGb6Qerh7g,"['penyetan', 'air putih']",False,True
2969,q0mbrLCOqSHxYUF7hBQ3,"['gorengan', 'risol mayo']",True,False
2970,q2DU4t7owgMYhqhHkMQo,['teh'],True,False
2971,q2XBTp0qpIraKVI1fR7Z,"['kopi', 'risol mayo', 'cireng isi']",True,False
2972,q3fruhs1ZJC2zuctRBzM,"['mie', 'teh', 'cireng isi']",True,True
2973,q3qYK1LaH4MeByaBdrEA,"['mie', 'teh', 'risol mayo']",True,False
2974,q4R1YzQEVlpwUcZaezUD,['float'],True,False
2975,q4YKOikSzxmbffKphrS3,"['teh', 'kopi', 'cireng isi']",True,True
2976,q5QjpIwuy6iUa0bIowXG,"['mie', 'penyetan', 'teh', 'risol mayo']",True,False
2977,q5eiljBSpaRAH1QzTkEU,"['risol mayo', 'gorengan']",True,False
2978,q8O8ziBFCfWeB12BkAYs,"['penyetan', 'es jeruk']",False,False
2979,q9vW80im3JN7lI0nOM8J,"['sayur harian', 'float']",True,False
2980,qAd5tZeC6lDksUOi2vCE,"['risol mayo', 'penyetan', 'es jeruk']",True,False
2981,qBM02XPQFJsjEXVfIlHI,['kopi'],True,False
2982,qBh856Z4OprlcVd1CaHC,['es jeruk'],False,False
2983,qCLYgIGkv76TQF7RKQyL,"['mie', 'cireng isi', 'teh']",False,True
2984,qEHrMhNDlunAenHrVPzy,"['kopi', 'kopi', 'gorengan']",True,False
2985,qGxw4UXwEFUsdO2fwy7m,"['mie', 'french fries', 'gorengan']",True,False
2986,qIrPQDOM1ikWBpGBrOhd,"['sayur harian', 'teh', 'tahu krispy']",True,False
2987,qJj8PxEJLwlvJMgKv38o,"['mie', 'gorengan', 'risol mayo']",True,False
2988,qMARB58m8QIitOPErUwH,['gorengan'],True,False
2989,qMwq1FKYkmLV7BdTrW8i,['float'],True,False
2990,qMzVF4nMNygadIOWGASA,"['nasi putih', 'telur']",True,True
2991,qN99oEP3kmT15M5t62RN,"['mie', 'kopi', 'teh', 'tahu krispy']",True,False
2992,qQgulDA1f6XPv70Mt5vp,['tahu krispy'],True,False
2993,qRgDNnZFryEUgv3f9Q3I,"['kopi', 'tahu krispy', 'gorengan']",True,False
2994,qSHhmabrdIppzxSqdUZK,['penyetan'],True,False
2995,qUW3aQVvFjWErb7ZdJYV,"['mie', 'nasi putih', 'mie', 'float', 'risol mayo']",True,False
2996,qUfdcYYOP85oZ4GQI2a3,"['risol mayo', 'french fries', 'air putih', 'es batu', 'mie']",True,False
2997,qUxs3Qm6uNAxOfqkFa6y,['risol mayo'],True,False
2998,qVvPeX61niYKd5meoaHD,"['sayur harian', 'teh']",True,False
2999,qWQhOlp2difU3HEMlIET,['teh'],False,True
3000,qX43G2Y653Di4SZ8zPcY,['sosis goreng'],False,False
3001,qXXUSYa4AbfWshV3k5ye,"['mie', 'risol mayo', 'pisang coklat keju']",True,False
3002,qXchG2myYopXXKTnamCL,"['kopi', 'mie', 'teh']",True,False
3003,qZiVU3qFcNpObTZcGD7W,['gorengan'],True,False
3004,qbytOaS5e908tyzkZeNM,"['penyetan', 'teh']",True,False
3005,qePP6bLuDJMBoqt1UUUu,['float'],True,True
3006,qgU6oIN8NOMMqroourfi,['gorengan'],False,False
3007,qgp6JfDP3hnqTcVwAyP6,"['mie', 'penyetan', 'es jeruk']",True,False
3008,qj3XJUr1xkCm95oYNkGy,"['penyetan', 'teh']",False,False
3009,qjA5VgNFLX7uQwCdd2IG,['mie'],False,True
3010,qjeDMKEEUo8JriiGAv4O,['teh'],True,False
3011,qkjPIwHfYWOLLnpPz9qV,['kopi'],True,False
3012,qknYA8nzXerQREq3F46c,"['teh', 'penyetan', 'risol mayo']",True,False
3013,ql28j3P7crXODOqH7EtH,"['mie', 'float']",True,False
3014,qoU2CTYEnvsHT56ebsTI,"['sayur harian', 'es jeruk']",True,False
3015,qqQ2qmdui3x4OGtpbMZX,"['mie', 'teh']",False,False
3016,qtLWQEcpihNzZLjFMj2C,"['penyetan', 'penyetan', 'cireng isi', 'risol mayo', 'es jeruk']",True,False
3017,quklhLFU0nPYH9EslnF6,['kopi'],True,False
3018,quuQPbAH1MrusdoeitQT,"['teh', 'tahu krispy']",True,False
3019,qyfh3lFgoWfMP323gDun,['risol mayo'],False,False
3020,qzpZTTZBfPYKoRQIcUsP,"['penyetan', 'mie', 'gorengan', 'kopi']",True,False
3021,r0cOsHyHpuNHY2HH6qKp,"['penyetan', 'tahu krispy']",True,False
3022,r2O48ZSSplUwFMZK4InG,['gorengan'],True,False
3023,r2mcXTzHjtGzwZyL0cgs,['kopi'],False,False
3024,r31y9ujO2Q7shTPDglZl,"['nasi goreng', 'teh']",True,False
3025,r9Ncz4MqWM5s30u1uHPG,['es jeruk'],True,False
3026,rBq3twg0HtVLwRX1eyT4,['risol mayo'],False,False
3027,rCxXdCapkzfn8ml6zwiA,"['mie', 'risol mayo', 'gorengan', 'es jeruk']",False,False
3028,rDO9W6mc5tr0Wt7o77ut,"['teh', 'kopi']",True,False
3029,rGGlIWLVZxZmoB2lI45g,['french fries'],True,True
3030,rIYo6r9aduzNaFB29W7V,['penyetan'],False,False
3031,rJcRyplQmQCJgOT9pBcw,"['mie', 'teh']",False,False
3032,rKS1LoCtgcFRnNzLMmJg,['kopi'],False,False
3033,rKfMhbWlaA5xe8IoqMbO,"['air putih', 'kopi', 'kopi', 'gorengan', 'risol mayo']",True,False
3034,rL24HqhBI8C2cReylLgl,"['float', 'float']",True,False
3035,rON9vAIayWa0kIULAUG7,['teh'],False,False
3036,rPkPRvLBqk8le1JcWROz,"['penyetan', 'penyetan', 'gorengan', 'air putih']",True,False
3037,rPp6z4vqkrzKgDoUYk9c,['gorengan'],True,False
